timestamp_unix,market_id,horse_id,last_traded_price,traded_volume,in_play,trades
1431529931388,1.118771361,5105924,0.0,0.0,False,[]
1431529931388,1.118771361,7560122,0.0,0.0,False,[]
1431529931388,1.118771361,7560122,0.0,0.0,False,[]
1431529931388,1.118771361,8421889,0.0,0.0,False,[]
1431529931388,1.118771361,8421889,0.0,0.0,False,[]
1431529931388,1.118771361,5465145,0.0,0.0,False,[]
1431529931785,1.118771361,7401388,0.0,0.0,False,[]
1431529931785,1.118771361,3415981,0.0,0.0,False,[]
1431529931785,1.118771361,5105924,0.0,0.0,False,[]
1431529931785,1.118771361,7560122,0.0,0.0,False,[]
1431529931785,1.118771361,8421889,0.0,0.0,False,[]
1431529931785,1.118771361,5465145,0.0,0.0,False,[]
1431529932210,1.118771361,5105924,0.0,0.0,False,[]
1431529932210,1.118771361,7560122,0.0,0.0,False,[]
1431529932210,1.118771361,8421889,0.0,0.0,False,[]
1431531012025,1.118771361,5105924,0.0,0.0,False,[]
1431531012025,1.118771361,7560122,0.0,0.0,False,[]
1431531012025,1.118771361,8421889,0.0,0.0,False,[]
1431531048650,1.118771361,5105924,0.0,0.0,False,[]
1431531048650,1.118771361,7560122,0.0,0.0,False,[]
1431531048650,1.118771361,8421889,0.0,0.0,False,[]
1431531693695,1.118771361,7401388,0.0,0.0,False,[]
1431531693695,1.118771361,3415981,0.0,0.0,False,[]
1431531693695,1.118771361,5105924,0.0,0.0,False,[]
1431531693695,1.118771361,5105924,0.0,0.0,False,[]
1431531693695,1.118771361,7560122,0.0,0.0,False,[]
1431531693695,1.118771361,7560122,0.0,0.0,False,[]
1431531693695,1.118771361,8421889,0.0,0.0,False,[]
1431531693695,1.118771361,8421889,0.0,0.0,False,[]
1431531693695,1.118771361,5465145,0.0,0.0,False,[]
1431531694349,1.118771361,7401388,0.0,0.0,False,[]
1431531694349,1.118771361,3415981,0.0,0.0,False,[]
1431531694349,1.118771361,5105924,0.0,0.0,False,[]
1431531694349,1.118771361,7560122,0.0,0.0,False,[]
1431531694349,1.118771361,8421889,0.0,0.0,False,[]
1431531694349,1.118771361,5465145,0.0,0.0,False,[]
1431531694628,1.118771361,5105924,0.0,0.0,False,[]
1431531694628,1.118771361,7560122,0.0,0.0,False,[]
1431531694628,1.118771361,8421889,0.0,0.0,False,[]
1431533509628,1.118771361,7401388,0.0,0.0,False,[]
1431533509628,1.118771361,3415981,0.0,0.0,False,[]
1431533509628,1.118771361,5105924,0.0,0.0,False,[]
1431533509628,1.118771361,5105924,0.0,0.0,False,[]
1431533509628,1.118771361,7560122,0.0,0.0,False,[]
1431533509628,1.118771361,7560122,0.0,0.0,False,[]
1431533509628,1.118771361,8421889,0.0,0.0,False,[]
1431533509628,1.118771361,8421889,0.0,0.0,False,[]
1431533509628,1.118771361,5465145,0.0,0.0,False,[]
1431533510393,1.118771361,7401388,0.0,0.0,False,[]
1431533510393,1.118771361,3415981,0.0,0.0,False,[]
1431533510393,1.118771361,5105924,0.0,0.0,False,[]
1431533510393,1.118771361,7560122,0.0,0.0,False,[]
1431533510393,1.118771361,8421889,0.0,0.0,False,[]
1431533510393,1.118771361,5465145,0.0,0.0,False,[]
1431533510738,1.118771361,5105924,0.0,0.0,False,[]
1431533510738,1.118771361,7560122,0.0,0.0,False,[]
1431533510738,1.118771361,8421889,0.0,0.0,False,[]
1431535567089,1.118771361,7401388,0.0,0.0,False,[]
1431535567089,1.118771361,3415981,0.0,0.0,False,[]
1431535567089,1.118771361,5105924,0.0,0.0,False,[]
1431535567089,1.118771361,5105924,0.0,0.0,False,[]
1431535567089,1.118771361,7560122,0.0,0.0,False,[]
1431535567089,1.118771361,7560122,0.0,0.0,False,[]
1431535567089,1.118771361,8421889,0.0,0.0,False,[]
1431535567089,1.118771361,8421889,0.0,0.0,False,[]
1431535567089,1.118771361,5465145,0.0,0.0,False,[]
1431535567698,1.118771361,7401388,0.0,0.0,False,[]
1431535567698,1.118771361,3415981,0.0,0.0,False,[]
1431535567698,1.118771361,5105924,0.0,0.0,False,[]
1431535567698,1.118771361,7560122,0.0,0.0,False,[]
1431535567698,1.118771361,8421889,0.0,0.0,False,[]
1431535567698,1.118771361,5465145,0.0,0.0,False,[]
1431535568075,1.118771361,5105924,0.0,0.0,False,[]
1431535568075,1.118771361,7560122,0.0,0.0,False,[]
1431535568075,1.118771361,8421889,0.0,0.0,False,[]
1431537448958,1.118771361,7401388,0.0,0.0,False,[]
1431537448958,1.118771361,3415981,0.0,0.0,False,[]
1431537448958,1.118771361,5105924,0.0,0.0,False,[]
1431537448958,1.118771361,5105924,0.0,0.0,False,[]
1431537448958,1.118771361,7560122,0.0,0.0,False,[]
1431537448958,1.118771361,7560122,0.0,0.0,False,[]
1431537448958,1.118771361,8421889,0.0,0.0,False,[]
1431537448958,1.118771361,8421889,0.0,0.0,False,[]
1431537448958,1.118771361,5465145,0.0,0.0,False,[]
1431537449650,1.118771361,7401388,0.0,0.0,False,[]
1431537449650,1.118771361,3415981,0.0,0.0,False,[]
1431537449650,1.118771361,5105924,0.0,0.0,False,[]
1431537449650,1.118771361,7560122,0.0,0.0,False,[]
1431537449650,1.118771361,8421889,0.0,0.0,False,[]
1431537449650,1.118771361,5465145,0.0,0.0,False,[]
1431537449993,1.118771361,5105924,0.0,0.0,False,[]
1431537449993,1.118771361,7560122,0.0,0.0,False,[]
1431537449993,1.118771361,8421889,0.0,0.0,False,[]
1431539330621,1.118771361,7401388,0.0,0.0,False,[]
1431539330621,1.118771361,3415981,0.0,0.0,False,[]
1431539330621,1.118771361,5105924,0.0,0.0,False,[]
1431539330621,1.118771361,5105924,0.0,0.0,False,[]
1431539330621,1.118771361,7560122,0.0,0.0,False,[]
1431539330621,1.118771361,7560122,0.0,0.0,False,[]
1431539330621,1.118771361,8421889,0.0,0.0,False,[]
1431539330621,1.118771361,8421889,0.0,0.0,False,[]
1431539330621,1.118771361,5465145,0.0,0.0,False,[]
1431539331322,1.118771361,7401388,0.0,0.0,False,[]
1431539331322,1.118771361,3415981,0.0,0.0,False,[]
1431539331322,1.118771361,5105924,0.0,0.0,False,[]
1431539331322,1.118771361,7560122,0.0,0.0,False,[]
1431539331322,1.118771361,8421889,0.0,0.0,False,[]
1431539331322,1.118771361,5465145,0.0,0.0,False,[]
1431539331648,1.118771361,5105924,0.0,0.0,False,[]
1431539331648,1.118771361,7560122,0.0,0.0,False,[]
1431539331648,1.118771361,8421889,0.0,0.0,False,[]
1431540851991,1.118771361,7401388,0.0,0.0,False,[]
1431540851991,1.118771361,3415981,0.0,0.0,False,[]
1431540851991,1.118771361,5105924,0.0,0.0,False,[]
1431540851991,1.118771361,5105924,0.0,0.0,False,[]
1431540851991,1.118771361,7560122,0.0,0.0,False,[]
1431540851991,1.118771361,7560122,0.0,0.0,False,[]
1431540851991,1.118771361,8421889,0.0,0.0,False,[]
1431540851991,1.118771361,8421889,0.0,0.0,False,[]
1431540851991,1.118771361,5465145,0.0,0.0,False,[]
1431541262465,1.118771361,7401388,0.0,0.0,False,[]
1431541262465,1.118771361,3415981,0.0,0.0,False,[]
1431541262465,1.118771361,5105924,0.0,0.0,False,[]
1431541262465,1.118771361,5105924,0.0,0.0,False,[]
1431541262465,1.118771361,7560122,0.0,0.0,False,[]
1431541262465,1.118771361,7560122,0.0,0.0,False,[]
1431541262465,1.118771361,8421889,0.0,0.0,False,[]
1431541262465,1.118771361,8421889,0.0,0.0,False,[]
1431541262465,1.118771361,5465145,0.0,0.0,False,[]
1431541263248,1.118771361,7401388,0.0,0.0,False,[]
1431541263248,1.118771361,3415981,0.0,0.0,False,[]
1431541263248,1.118771361,5105924,0.0,0.0,False,[]
1431541263248,1.118771361,7560122,0.0,0.0,False,[]
1431541263248,1.118771361,8421889,0.0,0.0,False,[]
1431541263248,1.118771361,5465145,0.0,0.0,False,[]
1431541263560,1.118771361,7401388,0.0,0.0,False,[]
1431541263560,1.118771361,3415981,0.0,0.0,False,[]
1431541263560,1.118771361,5465145,0.0,0.0,False,[]
1431543070932,1.118771361,7401388,0.0,0.0,False,[]
1431543070932,1.118771361,7401388,0.0,0.0,False,[]
1431543070932,1.118771361,3415981,0.0,0.0,False,[]
1431543070932,1.118771361,3415981,0.0,0.0,False,[]
1431543070932,1.118771361,5105924,0.0,0.0,False,[]
1431543070932,1.118771361,7560122,0.0,0.0,False,[]
1431543070932,1.118771361,8421889,0.0,0.0,False,[]
1431543070932,1.118771361,5465145,0.0,0.0,False,[]
1431543070932,1.118771361,5465145,0.0,0.0,False,[]
1431543071576,1.118771361,7401388,0.0,0.0,False,[]
1431543071576,1.118771361,3415981,0.0,0.0,False,[]
1431543071576,1.118771361,5105924,0.0,0.0,False,[]
1431543071576,1.118771361,7560122,0.0,0.0,False,[]
1431543071576,1.118771361,8421889,0.0,0.0,False,[]
1431543071576,1.118771361,5465145,0.0,0.0,False,[]
1431543071914,1.118771361,5105924,0.0,0.0,False,[]
1431543071914,1.118771361,7560122,0.0,0.0,False,[]
1431543071914,1.118771361,8421889,0.0,0.0,False,[]
1431543592600,1.118771361,7401388,0.0,0.0,False,[]
1431543592600,1.118771361,3415981,0.0,0.0,False,[]
1431543592600,1.118771361,5105924,0.0,0.0,False,[]
1431543592600,1.118771361,7560122,0.0,0.0,False,[]
1431543592600,1.118771361,8421889,0.0,0.0,False,[]
1431543592600,1.118771361,5465145,0.0,0.0,False,[]
1431544452055,1.118771361,7401388,0.0,0.0,False,[]
1431544452055,1.118771361,3415981,0.0,0.0,False,[]
1431544452055,1.118771361,5105924,0.0,0.0,False,[]
1431544452055,1.118771361,5105924,0.0,0.0,False,[]
1431544452055,1.118771361,7560122,0.0,0.0,False,[]
1431544452055,1.118771361,7560122,0.0,0.0,False,[]
1431544452055,1.118771361,8421889,0.0,0.0,False,[]
1431544452055,1.118771361,8421889,0.0,0.0,False,[]
1431544452055,1.118771361,5465145,0.0,0.0,False,[]
1431545000601,1.118771361,7401388,0.0,0.0,False,[]
1431545000601,1.118771361,3415981,0.0,0.0,False,[]
1431545000601,1.118771361,5105924,0.0,0.0,False,[]
1431545000601,1.118771361,5105924,0.0,0.0,False,[]
1431545000601,1.118771361,7560122,0.0,0.0,False,[]
1431545000601,1.118771361,7560122,0.0,0.0,False,[]
1431545000601,1.118771361,8421889,0.0,0.0,False,[]
1431545000601,1.118771361,8421889,0.0,0.0,False,[]
1431545000601,1.118771361,5465145,0.0,0.0,False,[]
1431545001249,1.118771361,7401388,0.0,0.0,False,[]
1431545001249,1.118771361,3415981,0.0,0.0,False,[]
1431545001249,1.118771361,5105924,0.0,0.0,False,[]
1431545001249,1.118771361,7560122,0.0,0.0,False,[]
1431545001249,1.118771361,8421889,0.0,0.0,False,[]
1431545001249,1.118771361,5465145,0.0,0.0,False,[]
1431545001570,1.118771361,5105924,0.0,0.0,False,[]
1431545001570,1.118771361,7560122,0.0,0.0,False,[]
1431545001570,1.118771361,8421889,0.0,0.0,False,[]
1431548051992,1.118771361,7401388,0.0,0.0,False,[]
1431548051992,1.118771361,3415981,0.0,0.0,False,[]
1431548051992,1.118771361,5105924,0.0,0.0,False,[]
1431548051992,1.118771361,5105924,0.0,0.0,False,[]
1431548051992,1.118771361,7560122,0.0,0.0,False,[]
1431548051992,1.118771361,7560122,0.0,0.0,False,[]
1431548051992,1.118771361,8421889,0.0,0.0,False,[]
1431548051992,1.118771361,8421889,0.0,0.0,False,[]
1431548051992,1.118771361,5465145,0.0,0.0,False,[]
1431550877794,1.118771361,7401388,0.0,0.0,False,[]
1431550877794,1.118771361,3415981,0.0,0.0,False,[]
1431550877794,1.118771361,5105924,0.0,0.0,False,[]
1431550877794,1.118771361,7560122,0.0,0.0,False,[]
1431550877794,1.118771361,8421889,0.0,0.0,False,[]
1431550877794,1.118771361,5465145,0.0,0.0,False,[]
1431550877999,1.118771361,8421889,0.0,0.0,False,[]
1431550878321,1.118771361,7560122,0.0,0.0,False,[]
1431550878636,1.118771361,5465145,0.0,0.0,False,[]
1431550878846,1.118771361,3415981,0.0,0.0,False,[]
1431550879112,1.118771361,7401388,0.0,0.0,False,[]
1431551038914,1.118771361,5105924,0.0,0.0,False,[]
1431551039225,1.118771361,8421889,0.0,0.0,False,[]
1431551039542,1.118771361,7560122,0.0,0.0,False,[]
1431551039698,1.118771361,5465145,0.0,0.0,False,[]
1431551040011,1.118771361,3415981,0.0,0.0,False,[]
1431551040326,1.118771361,7401388,0.0,0.0,False,[]
1431555252019,1.118771361,7401388,0.0,0.0,False,[]
1431555252019,1.118771361,3415981,0.0,0.0,False,[]
1431555252019,1.118771361,5105924,0.0,0.0,False,[]
1431555252019,1.118771361,5105924,0.0,0.0,False,[]
1431555252019,1.118771361,7560122,0.0,0.0,False,[]
1431555252019,1.118771361,7560122,0.0,0.0,False,[]
1431555252019,1.118771361,8421889,0.0,0.0,False,[]
1431555252019,1.118771361,8421889,0.0,0.0,False,[]
1431555252019,1.118771361,5465145,0.0,0.0,False,[]
1431558851995,1.118771361,7401388,0.0,0.0,False,[]
1431558851995,1.118771361,3415981,0.0,0.0,False,[]
1431558851995,1.118771361,5105924,0.0,0.0,False,[]
1431558851995,1.118771361,5105924,0.0,0.0,False,[]
1431558851995,1.118771361,7560122,0.0,0.0,False,[]
1431558851995,1.118771361,7560122,0.0,0.0,False,[]
1431558851995,1.118771361,8421889,0.0,0.0,False,[]
1431558851995,1.118771361,8421889,0.0,0.0,False,[]
1431558851995,1.118771361,5465145,0.0,0.0,False,[]
1431559303308,1.118771361,7401388,0.0,0.0,False,[]
1431559303308,1.118771361,3415981,0.0,0.0,False,[]
1431559303308,1.118771361,5105924,0.0,0.0,False,[]
1431559303308,1.118771361,7560122,0.0,0.0,False,[]
1431559303308,1.118771361,8421889,0.0,0.0,False,[]
1431559303308,1.118771361,5465145,0.0,0.0,False,[]
1431559307451,1.118771361,5105924,0.0,0.0,False,[]
1431559310665,1.118771361,5105924,0.0,0.0,False,[]
1431559310770,1.118771361,5105924,0.0,0.0,False,[]
1431559314297,1.118771361,8421889,0.0,0.0,False,[]
1431559315042,1.118771361,5105924,0.0,0.0,False,[]
1431559315139,1.118771361,5105924,0.0,0.0,False,[]
1431559318500,1.118771361,8421889,0.0,0.0,False,[]
1431559321708,1.118771361,8421889,0.0,0.0,False,[]
1431559321814,1.118771361,8421889,0.0,0.0,False,[]
1431559325181,1.118771361,7560122,0.0,0.0,False,[]
1431559328335,1.118771361,7560122,0.0,0.0,False,[]
1431559332443,1.118771361,7560122,0.0,0.0,False,[]
1431559332551,1.118771361,7560122,0.0,0.0,False,[]
1431559336396,1.118771361,7560122,0.0,0.0,False,[]
1431559336558,1.118771361,7560122,0.0,0.0,False,[]
1431559336713,1.118771361,8421889,0.0,0.0,False,[]
1431559336816,1.118771361,8421889,0.0,0.0,False,[]
1431559336816,1.118771361,5465145,0.0,0.0,False,[]
1431559339032,1.118771361,5465145,0.0,0.0,False,[]
1431559343276,1.118771361,5465145,0.0,0.0,False,[]
1431559343320,1.118771361,5465145,0.0,0.0,False,[]
1431559346650,1.118771361,3415981,0.0,0.0,False,[]
1431559350836,1.118771361,3415981,0.0,0.0,False,[]
1431559354073,1.118771361,3415981,0.0,0.0,False,[]
1431559354176,1.118771361,3415981,0.0,0.0,False,[]
1431559357505,1.118771361,7401388,0.0,0.0,False,[]
1431559361750,1.118771361,7401388,0.0,0.0,False,[]
1431559364984,1.118771361,7401388,0.0,0.0,False,[]
1431559365089,1.118771361,7401388,0.0,0.0,False,[]
1431559384591,1.118771361,3415981,0.0,0.0,False,[]
1431559384695,1.118771361,3415981,0.0,0.0,False,[]
1431559384906,1.118771361,5465145,0.0,0.0,False,[]
1431559385012,1.118771361,5465145,0.0,0.0,False,[]
1431559385326,1.118771361,7401388,0.0,0.0,False,[]
1431559385433,1.118771361,7401388,0.0,0.0,False,[]
1431561215959,1.118771361,5105924,0.0,0.0,False,[]
1431561216072,1.118771361,5105924,0.0,0.0,False,[]
1431561218439,1.118771361,8421889,0.0,0.0,False,[]
1431561218541,1.118771361,8421889,0.0,0.0,False,[]
1431561222764,1.118771361,7560122,0.0,0.0,False,[]
1431561222870,1.118771361,7560122,0.0,0.0,False,[]
1431561226043,1.118771361,5465145,0.0,0.0,False,[]
1431561226093,1.118771361,5465145,0.0,0.0,False,[]
1431561229381,1.118771361,3415981,0.0,0.0,False,[]
1431561229432,1.118771361,3415981,0.0,0.0,False,[]
1431561233680,1.118771361,7401388,0.0,0.0,False,[]
1431561233786,1.118771361,7401388,0.0,0.0,False,[]
1431561248311,1.118771361,3415981,0.0,0.0,False,[]
1431561248417,1.118771361,3415981,0.0,0.0,False,[]
1431561248630,1.118771361,5105924,0.0,0.0,False,[]
1431561248734,1.118771361,5105924,0.0,0.0,False,[]
1431561248951,1.118771361,5465145,0.0,0.0,False,[]
1431561249058,1.118771361,5465145,0.0,0.0,False,[]
1431561249319,1.118771361,7401388,0.0,0.0,False,[]
1431561249430,1.118771361,7401388,0.0,0.0,False,[]
1431561249638,1.118771361,7560122,0.0,0.0,False,[]
1431561249746,1.118771361,7560122,0.0,0.0,False,[]
1431561249960,1.118771361,8421889,0.0,0.0,False,[]
1431561250064,1.118771361,8421889,0.0,0.0,False,[]
1431561942157,1.118771361,7401388,0.0,0.0,False,[]
1431561942157,1.118771361,3415981,0.0,0.0,False,[]
1431561942157,1.118771361,5105924,0.0,0.0,False,[]
1431561942157,1.118771361,7560122,0.0,0.0,False,[]
1431561942157,1.118771361,8421889,0.0,0.0,False,[]
1431561942157,1.118771361,5465145,0.0,0.0,False,[]
1431561942264,1.118771361,5105924,0.0,0.0,False,[]
1431561946513,1.118771361,8421889,0.0,0.0,False,[]
1431561946618,1.118771361,8421889,0.0,0.0,False,[]
1431561949827,1.118771361,7560122,0.0,0.0,False,[]
1431561949931,1.118771361,7560122,0.0,0.0,False,[]
1431561953283,1.118771361,5465145,0.0,0.0,False,[]
1431561953374,1.118771361,5465145,0.0,0.0,False,[]
1431561956882,1.118771361,3415981,0.0,0.0,False,[]
1431561956989,1.118771361,3415981,0.0,0.0,False,[]
1431561960175,1.118771361,7401388,0.0,0.0,False,[]
1431561960284,1.118771361,7401388,0.0,0.0,False,[]
1431566051933,1.118771361,7401388,0.0,0.0,False,[]
1431566051933,1.118771361,3415981,0.0,0.0,False,[]
1431566051933,1.118771361,5105924,0.0,0.0,False,[]
1431566051933,1.118771361,5105924,0.0,0.0,False,[]
1431566051933,1.118771361,7560122,0.0,0.0,False,[]
1431566051933,1.118771361,7560122,0.0,0.0,False,[]
1431566051933,1.118771361,8421889,0.0,0.0,False,[]
1431566051933,1.118771361,8421889,0.0,0.0,False,[]
1431566051933,1.118771361,5465145,0.0,0.0,False,[]
1431569652065,1.118771361,7401388,0.0,0.0,False,[]
1431569652065,1.118771361,3415981,0.0,0.0,False,[]
1431569652065,1.118771361,5105924,0.0,0.0,False,[]
1431569652065,1.118771361,5105924,0.0,0.0,False,[]
1431569652065,1.118771361,7560122,0.0,0.0,False,[]
1431569652065,1.118771361,7560122,0.0,0.0,False,[]
1431569652065,1.118771361,8421889,0.0,0.0,False,[]
1431569652065,1.118771361,8421889,0.0,0.0,False,[]
1431569652065,1.118771361,5465145,0.0,0.0,False,[]
1431573252006,1.118771361,7401388,0.0,0.0,False,[]
1431573252006,1.118771361,3415981,0.0,0.0,False,[]
1431573252006,1.118771361,5105924,0.0,0.0,False,[]
1431573252006,1.118771361,5105924,0.0,0.0,False,[]
1431573252006,1.118771361,7560122,0.0,0.0,False,[]
1431573252006,1.118771361,7560122,0.0,0.0,False,[]
1431573252006,1.118771361,8421889,0.0,0.0,False,[]
1431573252006,1.118771361,8421889,0.0,0.0,False,[]
1431573252006,1.118771361,5465145,0.0,0.0,False,[]
1431576084396,1.118771361,7401388,0.0,0.0,False,[]
1431576084396,1.118771361,3415981,0.0,0.0,False,[]
1431576084396,1.118771361,5105924,0.0,0.0,False,[]
1431576084396,1.118771361,7560122,0.0,0.0,False,[]
1431576084396,1.118771361,8421889,0.0,0.0,False,[]
1431576084396,1.118771361,5465145,0.0,0.0,False,[]
1431576084603,1.118771361,5105924,0.0,0.0,False,[]
1431576084760,1.118771361,5465145,0.0,0.0,False,[]
1431576084968,1.118771361,7401388,0.0,0.0,False,[]
1431576085279,1.118771361,7560122,0.0,0.0,False,[]
1431576085591,1.118771361,8421889,0.0,0.0,False,[]
1431576479899,1.118771361,5105924,0.0,0.0,False,[]
1431576480002,1.118771361,5105924,0.0,0.0,False,[]
1431576482345,1.118771361,8421889,0.0,0.0,False,[]
1431576482449,1.118771361,8421889,0.0,0.0,False,[]
1431576486770,1.118771361,7560122,0.0,0.0,False,[]
1431576486928,1.118771361,7560122,0.0,0.0,False,[]
1431576490262,1.118771361,5465145,0.0,0.0,False,[]
1431576490365,1.118771361,5465145,0.0,0.0,False,[]
1431576493598,1.118771361,3415981,0.0,0.0,False,[]
1431576493703,1.118771361,3415981,0.0,0.0,False,[]
1431576497922,1.118771361,7401388,0.0,0.0,False,[]
1431576498029,1.118771361,7401388,0.0,0.0,False,[]
1431579847463,1.118771361,7401388,0.0,0.0,False,[]
1431579847463,1.118771361,3415981,0.0,0.0,False,[]
1431579847463,1.118771361,5105924,0.0,0.0,False,[]
1431579847463,1.118771361,7560122,0.0,0.0,False,[]
1431579847463,1.118771361,8421889,0.0,0.0,False,[]
1431579847463,1.118771361,5465145,0.0,0.0,False,[]
1431580133082,1.118771361,5105924,0.0,0.0,False,[]
1431580133187,1.118771361,5105924,0.0,0.0,False,[]
1431580134601,1.118771361,5105924,0.0,0.0,False,[]
1431580134703,1.118771361,5105924,0.0,0.0,False,[]
1431580136476,1.118771361,8421889,0.0,0.0,False,[]
1431580136581,1.118771361,8421889,0.0,0.0,False,[]
1431580140939,1.118771361,7560122,0.0,0.0,False,[]
1431580141042,1.118771361,7560122,0.0,0.0,False,[]
1431580142141,1.118771361,8421889,0.0,0.0,False,[]
1431580142246,1.118771361,8421889,0.0,0.0,False,[]
1431580144278,1.118771361,5465145,0.0,0.0,False,[]
1431580144332,1.118771361,5465145,0.0,0.0,False,[]
1431580147573,1.118771361,3415981,0.0,0.0,False,[]
1431580147573,1.118771361,5465145,0.0,0.0,False,[]
1431580147677,1.118771361,3415981,0.0,0.0,False,[]
1431580147677,1.118771361,5465145,0.0,0.0,False,[]
1431580147991,1.118771361,7560122,0.0,0.0,False,[]
1431580148096,1.118771361,7560122,0.0,0.0,False,[]
1431580151925,1.118771361,7401388,0.0,0.0,False,[]
